Código;Descrição;Descrição complementar;Grupo;Procedência;Unid;Preço min vnd (R$);Preço vnd (R$);Custo orç;% markup;Conv vnd;Conv cpr;Peso líq unitário (kg);Peso bruto unitário (kg);Descrição do grupo;Dentro do grupo (código);Dentro do grupo (descrição);Desenho;Revisão desenho;Moeda custo;Qt/vol;Preço cmp (R$);Estocagem;IPI (%);Tipo custo;Estoque mínimo;Ponto de ressuprimento;Lote mínimo;Lote múltiplo;Origem da mercadoria;Prazo de aquisição(dias);Número da FCI;GTIN;Criado em;GTIN unid tributável;Criado por;Alterado por;CEST;Alterado em;Origem da mercadoria;Tipo contábil;NCM;Estado;Observações;Observações técnicas;Endereço de estoque padrão
2167;Bolo Abacaxi Com Cocada;;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/01/2024 18:41;;MOACYR;MOACYR;;12/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;19011090;Ativo;;;
2166;LUBRIF CASTROL 2T SUPER TT 500ML;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/01/2024 18:34;;MOACYR;MOACYR;600700;12/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;27101932;Ativo;;;
2165;FRESA D.20D.32,5X10 H16 CT85 Z2 R1 R2 SX;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;11/01/2024 10:58;;MOACYR;MOACYR;801300;11/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;82077090;Ativo;;;
2164;PORCA SEXTAVADA;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:11;;MOACYR;MOACYR;1005800;30/10/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;90211091;Ativo;;;
2163;CANO ALUMINIO 0.70 MT;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:11;;MOACYR;MOACYR;107600;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;87087090;Ativo;;;
2162;CALOTINHA CAPANEMA 2000 LADO ESQUERDO;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:11;;MOACYR;MOACYR;107600;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;87087090;Ativo;;;
2161;MOLA CROMADA;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:11;;MOACYR;MOACYR;107600;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;87087090;Ativo;;;
2160;PORCA CROMADA;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:11;;MOACYR;MOACYR;1005800;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73181600;Ativo;;;
2159;CALOTINHA CAPANEMA 2000 LADO DIREITO;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:11;;MOACYR;MOACYR;107600;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;87087090;Ativo;;;
2158;NITROGENIO;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:02;;MOACYR;MOACYR;199900;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;28043000;Ativo;;;
2157;FILTRO CABINE;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:02;;MOACYR;MOACYR;107000;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;85365090;Ativo;;;
2156;CLIP 8 ACO;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:02;;MOACYR;MOACYR;1007000;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;76090000;Ativo;;;
2155;MANGUEIRA 08 R134 13 32;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:02;;MOACYR;MOACYR;108700;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;40093100;Ativo;;;
2154;OLEO PARA COMPRESSOR;;PADRAO;Comprado;ml;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:02;;MOACYR;MOACYR;600700;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;27101932;Ativo;;;
2153;GAS REFRIGERANTE;;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 16:02;;MOACYR;MOACYR;199900;11/06/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;29034520;Ativo;;;
2152;PA QUADRADA S/ CABO VONDER;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;07/08/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;82011000;Ativo;;;
2151;MASSA PRONTA 20KG EUROMAX;;PADRAO;Comprado;SC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;32149000;Ativo;;;
2150;CADEADO STAM 45MM;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;83011000;Ativo;;;
2149;BICO ENGATE RAPIDO .REF:78502/000 TRAMONTINA;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/10/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;39174090;Ativo;;;
2148;AREIA LAVADA MEDIA 1/4 M 0,25;;PADRAO;Comprado;m;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;07/02/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;25059000;Ativo;;;
2147;VIGA PINHEIRO 2X4X4,00M;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;44079990;Ativo;;;
2146;ENXADA ESTREITA 2,5LB S/ CABO;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;82013000;Ativo;;;
2145;PREGO TELHA 18X30 500G;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;07/02/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73170090;Ativo;;;
2144;"CHUMBADOR CBE 3/8X3.3/4""";;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73261900;Ativo;;;
2143;ALGARISMO ALUMINIO ( 6/9);;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;09/01/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;83100000;Ativo;;;
2142;ALGARISMO ALUMINIO ( 1 );;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;83100000;Ativo;;;
2141;CAIXA CORREIO GRADE 23X23 WORKER REF.010C;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73102990;Ativo;;;
2140;TELHA ONDULADA 2,44X0,50X4MM MULTILIT;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;68118100;Ativo;;;
2139;LIGA ORIGINAL MICROSILICATO CONCENTRADA 10KG;;PADRAO;Comprado;SC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;25070090;Ativo;;;
2138;TELHA ONDULADA S/AMIANTO 2,44X0,50 4MM ISDRALIT;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;07/08/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;68118200;Ativo;;;
2137;VIGA PINHEIRO 2X4X3,00M;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;44079990;Ativo;;;
2136;SILICONE PU40 BRANCO UNIPEGA/MUNDIAL/CHEMICOLOR 40;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:54;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;35069190;Ativo;;;
2135;GRAMPEADOR CIS C-8 - 12F UN QTD. 1.00 UN;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:36;;MOACYR;MOACYR;;10/01/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;84729040;Ativo;;;
2134;MARCADOR PERMANENTE PILOT 1100-P AZ UN QTD. 3.00 UN;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:36;;MOACYR;MOACYR;;22/04/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;96082000;Ativo;;;
2133;CANETA BIC CRISTAL FINA AZUL UN QTD. 6.00 UN;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 15:36;;MOACYR;MOACYR;;06/08/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;96081000;Ativo;;;
2132;DISJUNTOR DIN S  C  3 X 063A;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;10/01/2024 14:45;;MOACYR;MOACYR;106700;19/08/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;85362000;Ativo;;;
2131;rodo de madeira 40 cm;;PADRAO;Comprado;DZ;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;15/12/2023 17:13;;MOACYR;MOACYR;2802701;15/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;1012900;Ativo;;;
2130;rodo madeira 60 cm;;PADRAO;Comprado;DZ;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;15/12/2023 17:13;;MOACYR;MOACYR;2802701;15/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;1012900;Ativo;;;
2129;vassoura inovata;;PADRAO;Comprado;DZ;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;15/12/2023 17:13;;MOACYR;MOACYR;2802701;15/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;1012900;Ativo;;;
2128;TUBO RET. 70X30 CHAPA 18;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;13/12/2023 18:54;;MOACYR;MOACYR;;13/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73066100;Ativo;;;
2127;"FERROLHO FIO REDONDO 4"" KALA";;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;83014000;Ativo;;;
2126;PEDRA BRITA 3/4 M;;PADRAO;Comprado;m3;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;25171000;Ativo;;;
2125;JOELHO SOLD KRONA 25MMX45;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;39174090;Ativo;;;
2124;PARAFUSO MADEIRA 4,0X40 PHILIPS;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;08/05/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73181200;Ativo;;;
2123;CIMENTO 5KG;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;07/02/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;25232910;Ativo;;;
2122;GESSO RAPIDO 1KG;;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;07/02/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;25202090;Ativo;;;
2121;PINO MACHO PRENSA CABO 20A 2P+T;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;17/06/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;85366990;Ativo;;;
2120;ARAME GALVANIZADO BWG 14 - 36MTS;;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;72172090;Ativo;;;
2119;"MANGUEIRA MARROM 3/4"" 1,5mm";;PADRAO;Comprado;m;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;39173900;Ativo;;;
2118;TABUA 1X12 X2,50M- PINUS;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;44071100;Ativo;;;
2117;BICO ENGATE RAPIDO AMANCO REF.98644;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;39174090;Ativo;;;
2116;PEDRISCO 1/2 0,50M3;;PADRAO;Comprado;m;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 16:34;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;25171000;Ativo;;;
2115;TRATAMENTO AR CONDICIONADO;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;38119090;Ativo;;;
2114;KIT LIMPEZA DE BICOS;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;38119090;Ativo;;;
2113;OLEO SYNTHETIC 0W 30C;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;600700;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;27101932;Ativo;;;
2112;CONDICIONADOR DE METAIS;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;38119090;Ativo;;;
2111;FILTRO DE OLEO;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;103700;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;84212300;Ativo;;;
2110;ELEMENTO FILTRA;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;84219999;Ativo;;;
2109;FILTRO COMBUSTI;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;103700;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;84212300;Ativo;;;
2108;PROTETOR POLO BATERIA;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;29163110;Ativo;;;
2107;LIMPA FREIOS;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;34029039;Ativo;;;
2106;GRAXA COBREADA VELA E FREIO;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;600700;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;27101932;Ativo;;;
2105;PROTETOR PARA MOTERES;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;32082011;Ativo;;;
2104;KIT LELAC C/DESING/SILIC/LHD/E L.VIDROS;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 09:46;;MOACYR;MOACYR;;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;39100012;Ativo;;;
2103;Serra HW 400x4,4/3,2x30 Z60 WZ 2/7/80 (Excellent);;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;12/12/2023 08:36;;MOACYR;MOACYR;800700;12/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;82023100;Ativo;;;
2102;BARDAHL MAX DIESEL 200 ML;;PADRAO;Comprado;un;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 20:58;;MOACYR;MOACYR;2806300;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;38111900;Ativo;;;
2101;GONZO 3/4;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;1007600;17/10/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;83021000;Ativo;;;
2100;"F.CANTONEIRA MEC. 1/8X1"" - 3 BRs";;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;72162100;Ativo;;;
2099;GUIA SUPERIOR NYLONP/POTAO ( 28MM X 35MM );;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;83022000;Ativo;;;
2098;"F.CANTONEIRA MEC. 1/8X2"" - 1 BR";;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;72162100;Ativo;;;
2097;TUBO RETANGULAR F.F 30X50#1,20 - 5 BRs;;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;;17/10/2025;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73066100;Ativo;;;
2096;"ROLDANA 3"" C/SUPORTE E ROLAMENTO";;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;83022000;Ativo;;;
2095;PARAFUSO AUTO-BROCANTE 4,2X13 CAB.FLANGEADA;;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;1005800;22/04/2024;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73181400;Ativo;;;
2094;"F.CHATO 1/4X4"" - 0,5 BR";;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;72149100;Ativo;;;
2093;"DOBRADICA 3""1/2X3"" COMUM GROSSA 1001R";;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;1007600;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;83021000;Ativo;;;
2092;CHAPA ONDULADA GALV. #26 (2,00X1,00);;PADRAO;Comprado;PC;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;72104910;Ativo;;;
2091;TUBO RETANGULAR F.Q 40X60#2,00 - 5 BRs;;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73066100;Ativo;;;
2090;TUBO RETANGULAR F.F 20X30#1,20 - 9 BRs;;PADRAO;Comprado;kg;;;;;;;;;Padrão;;;;;R$;0;;Código do item;0,00%;Normal;0;0;0;0;0;0;;;08/12/2023 11:34;;MOACYR;MOACYR;;08/12/2023;Nacional, exceto as indicadas nos códigos 3, 4, 5 e 8;Produto acabado;73066100;Ativo;;;
